fips,lat,lon
054001,39.110076,-080.004391
054003,39.458843,-077.981170
054005,38.056440,-081.757507
054007,38.691905,-080.723592
054009,40.309452,-080.585926
054011,38.413593,-082.335182
054013,38.852608,-081.104396
054015,38.471941,-081.099320
054017,39.285261,-080.721305
054019,38.032534,-081.129034
054021,38.923122,-080.826516
054023,39.058737,-079.161030
054025,37.854476,-080.490891
054027,39.329412,-078.610531
054029,40.477168,-080.568865
054031,39.039184,-078.881370
054033,39.287852,-080.338827
054035,38.839840,-081.713096
054037,39.313836,-077.847631
054039,38.363316,-081.658246
054041,39.034218,-080.467800
054043,38.201811,-082.066388
054045,37.856159,-081.972493
054047,37.396396,-081.656256
054049,39.484338,-080.178811
054051,39.928298,-080.704828
054053,38.827547,-082.058308
054055,37.352588,-081.138228
054057,39.464770,-078.909653
054059,37.704029,-082.153272
054061,39.636527,-079.956836
054063,37.524766,-080.641965
054065,39.580983,-078.223029
054067,38.278413,-080.772320
054069,40.078539,-080.672291
054071,38.672348,-079.337977
054073,39.383391,-081.192758
054075,38.286975,-080.021443
054077,39.505510,-079.669791
054079,38.474402,-081.929372
054081,37.770540,-081.200033
054083,38.870878,-079.872452
054085,39.217711,-081.041532
054087,38.728527,-081.345745
054089,37.665228,-080.849424
054091,39.338620,-080.066874
054093,39.110662,-079.602086
054095,39.514560,-080.930534
054097,38.954081,-080.228505
054099,38.267338,-082.494193
054101,38.469754,-080.476189
054103,39.630012,-080.768843
054105,39.054220,-081.394474
054107,39.266981,-081.530587
054109,37.628585,-081.567271
055001,43.946194,-089.783120
055003,46.475919,-090.785419
055005,45.437002,-091.815142
055007,46.594106,-091.104441
055009,44.497155,-088.034145
055011,44.380158,-091.741440
055013,45.836891,-092.403811
055015,44.152617,-088.262936
055017,44.984928,-091.328087
055019,44.788140,-090.550998
055021,43.460151,-089.366154
055023,43.165384,-091.005118
055025,43.075640,-089.395501
055027,43.435904,-088.713062
055029,44.915074,-087.335769
055031,46.628582,-092.014830
055033,44.914658,-091.892915
055035,44.790208,-091.454792
055037,45.853651,-088.244316
055039,43.765547,-088.487004
055041,45.563411,-088.812092
055043,42.827213,-090.612643
055045,42.673838,-089.575106
055047,43.845067,-089.014675
055049,42.981998,-090.122230
055051,46.343183,-090.189954
055053,44.320677,-090.903038
055055,43.040342,-088.785594
055057,43.843115,-090.097640
055059,42.572393,-087.924047
055061,44.527818,-087.591703
055063,43.861018,-091.208863
055065,42.663323,-090.140565
055067,45.185054,-089.104985
055069,45.288548,-089.686454
055071,44.103610,-087.724344
055073,44.907455,-089.707823
055075,45.219097,-087.848007
055077,43.810948,-089.407897
055078,44.912634,-088.635691
055079,43.031416,-087.959526
055081,43.942578,-090.644211
055083,44.895367,-088.146318
055085,45.710990,-089.493946
055087,44.308666,-088.401368
055089,43.318810,-087.950093
055091,44.591768,-091.987424
055093,44.773350,-092.547747
055095,45.404946,-092.481404
055097,44.498026,-089.526076
055099,45.724359,-090.398050
055101,42.735037,-087.928046
055103,43.350268,-090.390394
055105,42.654810,-089.037935
055107,45.444970,-091.130594
055109,45.017968,-092.580626
055111,43.449264,-089.868041
055113,45.938054,-091.345247
055115,44.786908,-088.681002
055117,43.733622,-087.819076
055119,45.172334,-090.408593
055121,44.287418,-091.363458
055123,43.605271,-090.835696
055125,45.988218,-089.496963
055127,42.662934,-088.540338
055129,45.848159,-091.835392
055131,43.345574,-088.216407
055133,43.035960,-088.236186
055135,44.432697,-088.937028
055137,44.101477,-089.225784
055139,44.101514,-088.540906
055141,44.478457,-089.962546
056001,41.313442,-105.596073
056003,44.635296,-108.250971
056005,44.257046,-105.495519
056007,41.659869,-107.078124
056009,42.788528,-105.520738
056011,44.434922,-104.619744
056013,43.010698,-108.609469
056015,42.050142,-104.220172
056017,43.661523,-108.232641
056019,44.288278,-106.695709
056021,41.153937,-104.771336
056023,42.648291,-110.872872
056025,42.842184,-106.335315
056027,42.810897,-104.450987
056029,44.614008,-108.972540
056031,42.106509,-104.929825
056033,44.780986,-106.977846
056035,42.807278,-109.943507
056037,41.580564,-109.302521
056039,43.491744,-110.785815
056041,41.271502,-110.760395
056043,44.012223,-107.905059
056045,43.908449,-104.304384
072001,18.173646,-066.740925
072003,18.362557,-067.176449
072005,18.459888,-067.126330
072007,18.248740,-066.122947
072009,18.137305,-066.268687
072011,18.290392,-067.139988
072013,18.439048,-066.690960
072015,17.984834,-066.054877
072017,18.444507,-066.558700
072019,18.203009,-066.311406
072021,18.372940,-066.168187
072023,18.070386,-067.156738
072025,18.226891,-066.045972
072027,18.444506,-066.863259
072029,18.359601,-065.895249
072031,18.392727,-065.971732
072033,18.436657,-066.141417
072035,18.119389,-066.150454
072037,18.262878,-065.656285
072039,18.314892,-066.493664
072041,18.171979,-066.151298
072043,18.078888,-066.361654
072045,18.226917,-066.223805
072047,18.316520,-066.322897
072049,18.311911,-065.301885
072051,18.440335,-066.284058
072053,18.327234,-065.656969
072054,18.368416,-066.563073
072055,17.985564,-066.912035
072057,17.981079,-066.120144
072059,18.032730,-066.793032
072061,18.366345,-066.113295
072063,18.253807,-065.979538
072065,18.440804,-066.797657
072067,18.141179,-067.120847
072069,18.141972,-065.816921
072071,18.473708,-067.018163
072073,18.216630,-066.593669
072075,18.040776,-066.503885
072077,18.223898,-065.913785
072079,18.032554,-067.046992
072081,18.293906,-066.870739
072083,18.242125,-066.993323
072085,18.180422,-065.873796
072087,18.418901,-065.869088
072089,18.361491,-065.723304
072091,18.427989,-066.482736
072093,18.176418,-066.955125
072095,18.010392,-065.904690
072097,18.200407,-067.132661
072099,18.380886,-067.083785
072101,18.328822,-066.412994
072103,18.218695,-065.749375
072105,18.292637,-066.251108
072107,18.222018,-066.406737
072109,18.007498,-066.004590
072111,18.058586,-066.722282
072113,18.021750,-066.616993
072115,18.454550,-066.927360
072117,18.334123,-067.233645
072119,18.367271,-065.827512
072121,18.070416,-066.950547
072123,17.991105,-066.260357
072125,18.096123,-067.041209
072127,18.401963,-066.056207
072129,18.171583,-065.972121
072131,18.335187,-066.982212
072133,17.989220,-066.394622
072135,18.367369,-066.229556
072137,18.429333,-066.201719
072139,18.350720,-066.008142
072141,18.268678,-066.707197
072143,18.423353,-066.331592
072145,18.439692,-066.399082
072147,18.134221,-065.448953
072149,18.123806,-066.486557
072151,18.068957,-065.885852
072153,18.043328,-066.859541
